bug ID,crypto,general,java,networking
34772,0.6939,2.7785,1.3537,3.579
34771,1.7904,3.1789,0.443,8.7287
34770,0.7133,3.2753,1.8431,5.5774
34769,0.9951,7.2879,0.3045,10.0653
34768,0.0,2.5173,3.4963,4.4044
34767,0.7854,3.1214,1.893,5.0096
34766,0.0,0.0,0.0,0.0
34765,0.4778,1.3302,0.4778,2.0144
34764,0.8587,4.8805,0.6702,4.6443
34763,1.1722,2.8385,1.4813,4.2068
34762,0.4183,3.3016,1.3659,4.279
34761,0.1866,3.2737,0.0,2.3299
34760,0.3079,1.5281,0.0,2.9362
34759,0.0,1.4978,1.2053,6.1229
34758,0.0582,2.1322,1.2297,1.9183
34757,1.5566,2.8727,1.0286,2.9067
34756,1.3282,3.2235,0.4945,2.0967
34755,0.2469,1.4773,0.0,2.03
34754,0.2664,5.7519,0.0,4.3021
34753,0.2867,1.4432,0.0,3.0191
34752,0.2527,1.7512,0.0,2.877
34751,0.6425,1.7139,1.7139,2.1324
34750,0.1015,1.8307,1.3119,2.9562
34749,0.2551,2.3607,1.8126,3.7377
34748,0.5239,2.4523,0.5239,4.9372
34747,0.795,4.2258,1.5512,3.4335
34746,0.0,5.864,2.2839,4.2941
34745,1.3325,1.675,0.0,2.3138
34744,0.5826,1.1545,0.5719,3.4713
34743,0.2798,0.6163,0.0,5.2358
34742,2.9462,4.0866,0.0,6.5213
34741,0.2166,0.2166,0.0,0.882
34740,0.2751,0.9437,0.0,1.2228
34739,0.0,1.865,1.139,1.9464
34738,1.0757,1.0757,0.0,2.7886
34737,0.9656,3.343,0.3394,3.6099
34736,0.1145,2.3828,1.4165,3.8006
34735,0.0,2.4157,1.9949,5.4488
34734,0.0,2.5343,2.6596,4.9167
34733,0.4039,4.6298,0.8921,5.7332
34732,1.042,1.5712,0.0,5.3975
34731,0.7074,2.8477,2.8587,4.6307
34730,2.4911,2.3218,0.0,8.1978
34729,0.0,2.6543,0.5491,2.6364
34728,0.8646,1.79,0.6467,2.8003
34727,1.4965,2.9231,0.0,14.7911
34726,1.7057,3.8228,0.8792,6.4226
34725,0.482,2.0262,1.8681,2.2128
34724,0.771,4.6922,0.0,5.4195
34723,0.6267,3.786,1.0714,3.7421
34722,1.1266,2.1457,0.0,1.9035
34721,0.0,3.1801,2.7176,3.1695
34720,0.7976,0.7976,0.7976,2.8551
34719,0.8069,2.5354,1.6344,3.0436
34718,0.1811,3.1003,0.0,2.7282
34717,0.0,2.2999,0.0,2.627
34716,0.1931,3.2567,1.1341,5.6767
34715,1.2367,2.1514,0.449,4.523
34714,1.2143,5.4599,2.868,6.5999
34713,0.645,2.6801,1.3606,6.7124
34712,0.2745,4.1708,0.0,1.409
34711,0.2733,2.0726,1.1557,3.2771
34710,0.2709,2.3727,0.9122,2.8494
34709,0.1963,0.7099,0.3097,0.8354
34708,0.4343,2.8212,1.8928,7.1676
34707,0.2978,0.6685,0.0,3.7359
34706,0.0,0.582,0.0,0.582
34705,0.2925,0.8621,0.0,2.9678
34704,1.1756,2.3309,0.4239,4.8646
34703,1.0698,4.4488,1.9963,6.6325
34702,0.2461,2.9467,0.0,6.3025
34701,0.2602,0.8586,0.0,4.0826
34700,0.6438,2.3226,0.0,5.6687
34699,1.0443,4.1202,1.0072,4.7386
34698,0.2074,3.8033,0.3246,4.0576
34697,0.2709,0.906,0.0,2.5328
34696,1.9806,3.8024,0.5066,9.0151
34695,0.6347,2.0356,0.4369,2.0477
34694,0.0,4.8925,0.8789,3.1986
34693,0.0562,1.86,1.0555,2.098
34692,0.0,1.3831,2.4224,6.5579
34691,1.1564,2.6509,0.873,9.5048
34690,0.6974,3.4061,3.5505,3.8831
34689,0.858,2.6031,0.7497,4.4146
34688,0.3212,4.0363,1.1562,2.6285
34687,0.2894,0.6438,0.0,1.2979
34686,0.7966,4.9361,4.1858,6.7413
34685,0.9068,2.7216,0.6495,2.4251
34684,0.7353,3.9905,0.69,7.1193
34683,1.343,6.2865,3.5134,5.4487
34682,1.5757,3.7521,0.6744,5.936
34681,1.3033,1.6018,0.0,2.9538
34680,2.5286,4.4361,0.0,3.862
34679,0.8606,3.1679,1.623,8.1313
34678,1.1572,2.2029,0.0,4.3219
34677,0.7559,3.5252,0.8141,5.3511
34676,1.054,1.8452,1.4032,5.7841
34675,1.6839,1.5239,0.0,1.806
34674,1.1291,2.1523,0.405,3.8756
34673,0.8951,2.3163,0.6068,4.0358
34672,2.4182,4.296,1.0031,5.9617
34671,0.2507,1.6329,1.5006,0.2507
34670,0.2274,0.5851,0.0,2.8343
34669,0.9165,1.2577,0.0,2.7079
34668,0.2779,2.2597,1.0787,3.0131
34667,0.3216,0.6806,0.0,4.6373
34666,0.2786,1.6736,0.0,4.5461
34665,0.7313,2.0823,0.7313,4.3212
34664,0.2151,3.1742,0.0,4.1519
34663,1.0393,2.36,0.9581,6.6309
34662,0.3071,0.6966,0.0,4.7399
34661,1.1756,2.2396,0.4239,4.0365
34660,0.9143,3.365,1.7934,10.4472
34659,0.9333,2.4397,0.7092,2.6216
34658,0.9429,3.8155,0.7386,3.9364
34657,0.9995,2.9636,2.0389,9.792
34656,0.0632,4.2024,1.6045,2.7173
34655,0.0389,2.8793,1.0851,2.2715
34654,3.0918,4.2611,0.773,5.534
34653,0.7572,4.8311,0.0,4.9656
34652,1.0308,2.7872,0.0,4.5973
34651,0.1374,1.6208,1.2021,1.5024
34650,0.2901,3.7744,4.474,4.4302
34649,0.2092,2.3428,1.8847,5.8372
34648,1.3323,5.1389,0.4571,5.25
34647,0.8538,2.3293,0.6014,1.8559
34646,0.263,5.4499,2.0817,6.1379
34645,0.0,3.1137,0.0,5.7909
34644,0.4492,2.6184,0.6519,3.2008
34643,0.3017,1.6188,0.0,3.7203
34642,1.138,3.4266,0.6891,3.8834
34641,0.0,3.2553,0.5785,6.8867
34640,1.1663,0.2989,0.0,7.7316
34639,0.882,4.4047,0.3671,7.1986
34638,2.0286,3.18,1.2578,7.9368
34637,1.0934,1.7562,0.545,1.0934
34636,0.0,1.2975,0.0,3.2638
34635,0.1949,0.1949,2.0207,9.3228
34634,0.0,2.8184,0.0,4.6668
34633,0.9357,2.301,0.3094,3.5061
34632,0.0,1.2772,0.0,0.7265
34631,1.3872,8.1703,2.173,4.9456
34630,1.4646,3.8313,0.5226,6.7078
34629,1.0539,0.9196,0.0,3.0375
34628,0.0,4.4549,3.1218,4.1218
34627,0.0,0.9888,1.5007,2.0721
34626,0.89,3.4854,2.5564,4.3754
34625,0.402,1.4285,0.402,2.2802
34624,0.6753,2.0873,0.3695,7.2468
34623,0.0,4.3415,3.0961,5.452
34622,0.3007,1.7475,0.0,2.4381
34621,1.7636,1.6276,0.0,6.4059
34620,0.8921,5.1331,0.5907,4.5226
34619,0.0926,2.5168,1.029,3.9603
34618,0.0,2.1931,1.581,5.5296
34617,0.2712,0.5919,0.0,3.4945
34616,1.1953,6.0958,2.1575,6.4239
34615,0.2989,2.0461,0.0,1.349
34614,0.7047,2.3972,0.0,2.5554
34613,0.8651,3.22,1.4584,8.0564
34612,1.9846,3.1852,0.2143,7.5212
34611,0.0,1.7612,0.9658,4.0187
34610,0.4462,9.4182,1.1582,2.0098
34609,0.1564,0.4023,0.0,3.8133
34608,1.0616,2.5385,0.9161,5.888
34607,0.993,3.0589,0.0,2.6333
34606,1.2806,4.0948,2.8703,6.16
34605,0.2676,2.14,0.5738,2.6082
34604,1.2079,0.5953,0.0,4.8908
34603,1.4603,1.5079,0.5771,4.2936
34602,0.2782,0.6118,0.8898,2.6161
34601,0.2884,1.4657,0.8249,2.1174
34600,0.3489,3.6271,2.2908,2.6098
34599,0.579,4.7448,0.351,3.9006
34598,1.9543,3.5419,2.4003,5.4846
34597,0.2891,1.6434,0.0,3.179
34596,1.8581,3.0152,0.4239,6.8385
34595,2.2508,2.6251,0.7441,2.0154
34594,0.2754,1.3455,0.0,1.966
34593,0.3556,1.2024,0.4794,4.1366
34592,1.3528,1.9336,0.3406,7.9161
34591,0.193,2.1087,1.4677,2.2971
34590,0.4771,4.7754,0.3223,3.4431
34589,1.6016,4.9173,0.7483,4.3812
34588,2.0787,2.2025,0.5418,6.247
34587,1.3971,2.3355,0.5801,5.7471
34586,0.2897,2.6521,0.0,3.1343
34585,0.0,1.6807,3.4186,5.6005
34584,0.2185,3.474,0.0,2.7017
34583,0.9223,1.266,0.0,2.8917
34582,0.2798,2.188,0.0,5.0976
34581,1.2553,2.3302,2.3302,1.8507
34580,1.1986,3.9679,1.2568,5.2082
34579,0.0,4.1793,0.5691,3.2991
34578,1.1302,1.2493,0.0,5.9131
34577,3.0697,5.3923,2.0576,5.0766
34576,1.1485,3.5575,2.9475,5.439
34575,1.0023,1.8931,0.0,1.9231
34574,0.5872,0.8045,0.0,1.5023
34573,1.3181,0.2842,0.0,5.8215
34572,0.0,0.6329,0.6329,3.7004
34571,0.0,2.0774,0.0,4.3851
34570,0.7429,3.5198,0.5968,6.7146
34569,0.5343,4.0461,0.2763,5.418
34568,0.0,3.6993,0.8981,3.5661
34567,1.2039,3.1033,0.4239,4.8586
34566,1.9702,3.303,0.8289,7.5683
34565,1.2632,2.0038,0.6203,2.6491
34564,0.2144,5.0196,3.1893,4.7216
34563,0.6103,1.5912,0.4678,0.6103
34562,0.0,0.5994,0.0,3.7119
34561,0.9227,1.2783,1.5603,3.6858
34560,0.2679,0.8927,0.0,2.0831
34559,1.289,2.1532,1.7413,3.6474
34558,0.2685,0.8953,0.0,1.3658
34557,0.5228,2.8803,0.3134,4.3263
34556,0.2739,2.4083,1.0686,2.893
34555,0.0,2.7701,0.0,5.4414
34554,0.2622,3.1843,0.0,3.4414
34553,0.2925,2.178,0.6574,4.142
34552,1.9833,5.4165,3.9439,4.1494
34551,2.2052,4.6419,2.0898,5.5945
34550,0.0,0.5688,0.5688,0.5468
34549,1.41,1.6598,0.0,5.5724
34548,1.1756,3.2018,0.4239,4.0365
34547,1.6376,2.4578,1.0291,3.3345
34546,0.0,4.4123,0.959,7.2652
34545,0.1319,1.8918,1.3772,2.4798
34544,0.4349,0.83,0.2696,2.7473
34543,1.5692,1.8089,0.4391,6.1683
34542,1.4725,3.028,0.8048,4.521
34541,1.7075,3.1002,0.9491,2.9827
34540,0.0596,2.2726,1.1268,2.1928
34539,0.1399,1.8323,1.413,2.7268
34538,0.3674,1.6618,1.6627,3.3269
34537,2.3108,2.6267,1.4888,6.8112
34536,1.9788,2.9986,0.5814,5.063
34535,1.8805,4.2794,3.9946,5.2425
34534,0.5396,3.0557,0.54,3.9195
34533,0.0614,2.2909,1.138,2.2557
34532,1.3374,2.7626,2.6511,6.948
34531,0.2808,2.0844,0.617,3.9491
34530,0.296,0.9848,2.1666,1.7738
34529,0.969,2.2376,0.666,2.9247
34528,0.0,2.1064,0.6371,2.5847
34527,0.227,1.0391,0.0,2.0683
34526,1.095,4.0831,1.926,6.8326
34525,1.0616,0.7592,0.0,4.0079
34524,0.093,2.6352,1.2733,3.2525
34523,0.8534,2.1217,1.2071,3.4183
34522,0.2745,0.9226,0.0,2.1713
34521,0.1069,1.9564,1.0714,2.087
34520,1.061,1.9141,1.061,1.6447
34519,0.0573,2.03,0.9431,2.711
34518,0.1427,1.3271,1.0839,1.5154
34517,0.058,4.0837,1.0878,3.6038
34516,0.0,0.6416,0.0,1.9417
34515,1.0641,2.6493,0.8818,3.8637
34514,1.36,4.4544,0.0,3.0564
34513,0.0945,1.8809,1.0718,2.4943
34512,1.9072,3.5296,0.4239,5.3401
34511,0.0,2.2551,1.2118,3.7123
34510,1.1,1.5621,0.4506,5.9194
34509,0.3199,6.894,0.6057,8.7207
34508,0.1373,2.1138,0.0,4.2072
34507,0.8472,4.921,2.615,7.0664
34506,0.0911,1.9873,1.2848,2.7314
34505,0.2821,0.617,0.0,1.5941
34504,0.32,2.368,0.0,3.1707
34503,0.0,0.6068,0.0,3.12
34502,1.0075,1.5895,0.7521,4.3908
34501,0.287,1.3615,0.7246,2.0099
34500,1.9172,2.1326,0.0,3.2158
34499,0.2786,0.6127,0.0,2.3815
34498,0.3896,3.2895,0.0,3.572
34497,2.1067,0.6653,0.0,2.4123
34496,1.1561,1.3848,0.0,2.1494
34495,0.3163,0.7246,0.0,2.2263
34494,0.1392,1.8173,1.0571,1.935
34493,1.1756,2.2396,0.4239,4.0365
34492,1.1756,2.2396,0.4239,4.0365
34491,0.0692,2.0604,0.6189,2.5017
34490,0.0,0.8432,0.0,1.7209
34489,0.0,2.6682,0.0,5.3309
34488,1.3808,0.6085,0.6085,0.6085
34487,0.0,1.1835,0.0,1.1253
34486,0.0,0.0,1.1357,1.1357
34485,1.3353,3.1307,1.6897,5.0154
34484,0.2362,1.6157,0.0,4.0618
34483,0.0,2.598,0.0,3.5196
34482,0.0,3.9736,0.9947,2.6602
34481,1.7743,2.8383,0.4239,4.6352
34480,0.5621,7.2488,5.9314,5.2329
34479,0.0,3.4367,0.0,8.0214
34478,0.1446,1.6573,1.0667,2.8637
34477,0.0,0.0,0.0,2.5881
34476,0.795,4.151,1.4049,0.795
34475,0.7559,3.5252,0.8141,4.7655
34474,0.2994,3.5231,0.7627,4.0469
34473,0.0,1.42,0.0,3.0208
34472,0.9365,2.3934,0.0,3.0924
34471,0.0,2.4356,0.0,2.398
34470,1.9552,1.3829,1.8733,4.5976
34469,0.0,2.4525,1.2153,1.6288
34468,0.0,1.2776,0.0,1.1533
34467,0.1085,2.0373,2.0862,1.515
34466,0.2166,0.9778,0.8752,0.5648
34465,0.0,0.7749,0.0,3.4631
34464,0.6943,0.6943,0.0,0.6943
34463,0.0,1.037,0.0,0.0
34462,0.0,1.5895,0.6701,2.5564
34461,0.0,0.0,0.0,5.6495
34460,0.4333,2.6932,1.3721,1.8309
34459,0.0,3.3718,1.2184,1.3095
34458,1.1026,2.0364,1.8561,4.2833
34457,0.2209,2.5461,0.436,2.2467
34456,1.0056,6.0766,2.192,11.8989
34455,0.0,3.5804,0.783,4.175
34454,0.0,0.0,0.0,0.0
34453,0.3644,4.4022,1.5502,4.4043
34452,0.8881,2.3188,0.2796,4.1867
34451,0.2048,3.2478,1.8475,7.1955
34450,1.4924,3.1492,2.5528,6.1782
34449,0.6642,1.8826,0.0,1.1604
34448,0.0,2.8028,0.3761,1.9507
34447,0.9919,2.8769,0.0,4.2293
34446,1.1756,2.2396,0.4239,6.4078
34445,0.2915,1.5127,0.0,1.3089
34444,1.499,1.6315,0.0,2.5641
34443,0.2857,1.5392,0.9061,3.0643
34442,0.2789,1.4978,0.8842,2.9915
34441,0.2782,2.7632,0.7807,4.098
34440,0.3202,2.0366,1.3413,3.7231
34439,0.2221,3.4617,0.0,1.3091
34438,0.8164,6.7565,1.2554,6.1757
34437,1.0001,2.608,1.9551,3.796
34436,0.8181,4.7711,3.3147,3.9306
34435,1.5535,2.6395,1.011,2.4043
34434,0.2036,2.2181,0.0,2.0646
34433,2.1433,6.459,0.0,3.5955
34432,0.5722,3.8602,1.1681,8.1032
34431,0.2827,1.7367,0.0,1.6876
34430,0.1907,2.1767,0.0,3.4981
34429,0.8961,2.5971,0.0,4.0329
34428,0.287,2.0591,0.7246,2.1295
34427,0.2989,1.3575,0.6857,1.4586
34426,0.2915,0.6498,1.0228,5.0001
34425,0.3215,0.651,0.0,1.3759
34424,0.0,0.0,0.0,0.0
34423,0.1536,1.1782,0.0,1.677
34422,0.7559,5.8798,0.8141,4.7655
34421,0.7559,5.8798,0.8141,4.7655
34420,1.0296,2.9923,2.8322,7.639
34419,0.7559,5.8798,0.8141,4.7655
34418,0.2307,2.0107,1.4536,3.2129
34417,0.5183,2.1517,1.322,4.0735
34416,1.0425,6.9195,2.9939,7.9458
34415,0.2262,2.3371,0.6235,1.7492
34414,1.1756,2.2396,0.4239,4.0365
34413,1.1756,2.2396,0.4239,4.0365
34412,0.3996,2.6934,4.1989,6.5689
34411,0.589,4.7114,1.2973,5.1842
34410,0.6595,4.0274,2.2369,5.3143
34409,0.3103,1.2675,0.0,2.0627
34408,0.0,2.8982,1.8821,4.2405
34407,0.0,2.6389,0.4864,3.3837
34406,0.0,0.7507,0.0,1.6014
34405,1.2367,2.0958,0.449,5.1333
34404,2.1539,0.5867,0.0,0.5584
34403,1.2367,3.1313,0.449,4.4983
34402,1.2367,1.681,0.449,4.0526
34401,1.1756,2.2396,0.4239,5.3717
34400,0.4229,0.8938,0.4091,2.1476
34399,0.0,2.5069,1.3515,2.6629
34398,1.024,3.2531,0.3626,4.5065
34397,0.0,4.976,2.8131,6.578
34396,1.8515,5.5488,1.145,7.4642
34395,0.0,1.0468,0.0,3.4478
34394,0.2715,1.2525,1.721,2.4434
34393,0.2978,2.1186,0.0,1.4324
34392,0.2834,1.6155,0.0,2.3537
34391,0.0,1.6233,0.0,2.9621
34390,0.0,1.3081,0.0,2.8233
34389,0.0,1.2459,0.5637,1.2982
34388,0.2501,2.3735,0.0,4.0387
34387,0.2564,1.9137,0.6911,2.7846
34386,1.1256,5.1769,0.2335,4.3493
34385,0.1366,2.0758,1.1843,1.7059
34384,0.3022,1.9842,1.3025,3.3902
34383,2.4641,2.3651,0.0,4.7121
34382,0.9801,3.1917,1.1234,5.2641
34381,0.0956,2.2245,1.2795,3.5142
34380,0.1339,2.0913,1.2372,3.1637
34379,0.6317,3.9691,1.5314,5.6828
34378,0.2591,0.8538,0.0,1.9181
34377,0.8759,3.4728,1.747,4.0302
34376,0.9809,2.536,1.5756,3.59
34375,1.8145,3.0088,1.6876,2.7303
34374,0.0,2.3498,0.0,3.6225
34373,0.0,0.0,0.0,0.863
34372,3.2483,3.8869,0.8858,7.8739
34371,2.664,4.2245,2.1588,6.5922
34370,0.0,3.2656,0.6041,2.745
34369,1.0125,3.4749,1.7157,12.6511
34368,1.0113,1.9625,0.9116,4.01
34367,1.1345,2.8833,0.8366,5.4578
34366,1.2367,1.681,0.449,4.0526
34365,1.2367,1.681,0.449,4.0526
34364,1.2367,1.681,0.449,4.0526
34363,1.1052,0.0,0.0,3.3978
34362,0.1429,3.8236,1.4834,4.1056
34361,0.0,0.0,0.0,0.0
34360,0.0,0.0,0.0,1.7559
34359,1.3865,1.055,0.0,8.4283
34358,0.4797,1.0351,0.4797,1.9863
34357,0.0,1.3027,0.0,2.5999
34356,0.0,4.818,0.0,6.5146
34355,0.2522,0.912,0.0,4.3458
34354,0.2613,0.8635,0.0,2.685
34353,1.361,4.3704,0.3294,4.9853
34352,0.0,1.2189,0.8405,2.3879
34351,0.8558,1.9598,0.5483,4.4011
34350,0.263,1.2474,0.0,6.4039
34349,1.1663,4.7277,1.3224,5.9416
34348,0.0,1.1334,1.2832,1.7443
34347,1.1274,4.1808,1.3972,3.9632
34346,1.5403,4.517,0.9833,4.6065
34345,1.3831,2.435,0.7826,3.0963
34344,0.2918,0.2918,0.0,2.7653
34343,0.3524,2.7302,1.3124,5.4771
34342,0.0,2.6348,0.0,6.1159
34341,1.1187,3.4008,1.1737,6.1805
34340,0.7268,2.5886,0.0,4.5011
34339,0.0,3.5648,0.0,1.7992
34338,0.6135,0.6135,0.0,3.1452
34337,1.2584,3.528,0.0,7.0079
34336,0.2697,1.8001,0.8994,4.5789
34335,1.3332,1.638,0.0,3.6534
34334,0.2691,0.898,0.0,2.5082
34333,0.9999,2.1452,0.6893,3.684
34332,0.2673,1.5397,0.0,1.3575
34331,0.288,0.6398,0.945,3.9888
34330,0.2712,3.0402,0.0,2.0071
34329,0.4939,2.6531,0.3405,4.0286
34328,1.6747,3.1685,0.9338,4.645
34327,0.0663,2.0771,1.1416,3.5954
34326,0.0,3.5326,1.6226,6.3394
34325,1.1473,2.4123,0.0,3.7777
34324,0.7055,1.4924,0.4331,2.8928
34323,0.7156,1.3985,0.0,5.5761
34322,0.6588,4.1832,4.7395,7.1042
34321,1.5548,3.1634,0.0,7.7554
34320,0.5172,3.954,0.8699,4.4694
34319,0.6487,4.0965,0.7585,8.1543
34318,0.0,2.2167,2.6932,6.4969
34317,0.0,1.8872,0.0,2.8063
34316,0.0,3.0508,0.0,1.9676
34315,0.0,2.2491,0.0,3.7761
34314,0.171,1.3231,0.7142,3.1645
34313,1.0272,6.0462,0.8644,7.8646
34312,0.0,2.7123,1.1822,5.354
34311,0.0,0.6519,0.0,0.6519
34310,0.0,1.6552,0.0,2.0574
34309,1.9241,2.9386,0.3284,5.6695
34308,1.514,4.0641,1.1309,5.3694
34307,0.4248,4.3397,1.9169,5.796
34306,0.0,0.361,0.0,0.626
34305,0.7466,4.7031,1.4342,3.4854
34304,1.7436,2.8935,0.449,5.4962
34303,1.9886,0.0,0.8374,4.3519
34302,0.7559,3.5252,0.8141,6.395
34301,1.0345,2.2163,2.0484,1.9978
34300,1.1756,2.7088,0.4239,4.5623
34299,1.988,1.8727,0.4622,5.8259
34298,0.5407,2.5726,0.5407,2.2537
34297,1.4898,4.414,0.0,8.6311
34296,0.0,5.3618,0.9085,0.9085
34295,0.0,1.1081,0.0,1.3264
34294,0.2597,2.3405,0.0,1.534
34293,0.8577,3.7377,0.4405,4.34
34292,1.5967,3.824,1.5922,3.1779
34291,0.2932,1.6668,0.0,3.0293
34290,0.1943,1.032,0.0,2.6741
34289,0.2817,1.3756,0.0,2.1273
34288,0.283,2.0835,0.9289,2.2919
34287,0.2387,3.9701,0.3343,4.7091
34286,0.8424,1.3924,0.0,2.3524
34285,0.0,2.1337,0.0,1.901
34284,0.7252,2.3284,0.0,5.6885
34283,2.4094,3.3834,1.2399,4.0722
34282,0.0,3.0977,0.0,5.9949
34281,0.0,1.9695,0.0,0.6067
34280,0.658,3.0713,2.0235,4.2472
34279,0.0,0.8707,0.0,0.0
34278,0.9093,5.7876,0.5049,7.9033
34277,0.0,1.869,0.4667,2.5612
34276,0.271,3.7759,1.5139,3.6919
34275,0.7502,3.4951,0.8065,5.3328
34274,0.1769,3.7722,0.5076,2.156
34273,0.4437,3.0821,0.4832,6.6762
34272,0.4909,2.0955,0.4909,2.2133
34271,1.1797,4.4635,0.9984,3.2363
34270,1.3882,1.7195,0.0,2.4653
34269,0.7205,3.9654,0.2445,4.4281
34268,0.0524,2.1368,1.051,1.6034
34267,6.7294,2.3448,0.0,3.9918
34266,0.276,4.1751,1.0358,4.2226
34265,0.2821,3.2118,0.0,2.09
34264,0.8394,2.3589,0.29,6.385
34263,0.2594,3.85,1.557,2.9028
34262,0.5717,3.157,1.3719,2.5269
34261,0.0,0.0,0.0,1.9894
34260,0.303,0.6839,0.0,2.8542
34259,0.0,0.4125,0.0,0.4125
34258,0.0,3.0568,3.1172,5.2509
34257,0.6746,6.9614,0.7056,5.1726
34256,0.2854,2.4944,1.8623,3.1388
34255,0.2609,2.7937,1.16,2.7599
34254,1.1525,1.8294,1.1525,2.8856
34253,0.0,1.821,1.0575,4.1655
34252,0.0,0.0,0.0,1.2832
34251,0.3484,1.3886,2.174,6.8434
34250,0.0,0.6326,0.0,4.2111
34249,0.0,3.8633,0.7187,1.256
34248,0.5492,2.6315,0.0,4.3174
34247,0.5678,4.0806,1.1819,1.3306
34246,1.3263,2.0415,1.1259,4.1149
34245,0.0,3.5546,0.4638,3.6345
34244,0.1536,1.0511,0.8218,2.0772
34243,1.1081,4.6874,3.758,1.1468
34242,0.9212,0.9872,0.9872,5.0994
34241,0.7215,1.6335,0.3288,3.4171
34240,1.2432,1.4623,0.4002,5.8249
34239,1.1477,3.843,1.2521,6.7135
34238,0.0,2.5537,0.0,2.3055
34237,0.0,3.3976,0.7426,2.5312
34236,0.0,0.8954,0.0,1.5929
34235,0.0,2.3606,0.0,0.0
34234,0.2394,2.0994,0.0,0.2394
34233,0.7221,3.1029,0.4566,6.8394
34232,0.0,0.0,0.0,0.7425
34231,1.7339,3.5252,0.8141,5.7435
34230,0.1603,3.6219,3.7896,6.1002
34229,0.2656,1.5502,0.0,4.1472
34228,0.1773,2.0417,0.9807,4.1761
34227,0.0,2.3494,1.4886,0.8833
34226,0.4696,1.2532,0.5351,1.7428
34225,0.0,1.4826,1.4826,2.2388
34224,0.5905,4.8057,1.2832,4.6432
34223,2.0822,4.7699,1.8751,7.4278
34222,0.0713,2.3247,1.1306,2.4488
34221,0.8553,5.6153,2.3375,3.9041
34220,0.7559,4.903,0.8141,5.7329
34219,0.8071,2.4128,1.861,3.7884
34218,1.4993,0.0,0.0,2.043
34217,0.974,3.5888,3.5969,3.4565
34216,0.2685,0.5845,0.0,1.7749
34215,1.0902,3.5975,0.0,5.9079
34214,0.7971,1.18,1.3414,3.7776
34213,1.0034,3.0245,1.4635,5.2416
34212,1.0547,4.358,0.6744,4.0052
34211,0.2098,2.5932,1.1423,2.8432
34210,0.2346,2.4043,0.0,2.7516
34209,0.2734,3.7521,0.0,7.3887
34208,0.0,1.9302,0.0,2.4822
34207,1.018,2.7482,0.465,3.9964
34206,0.3079,0.6989,0.0,1.4998
34205,0.7094,4.1745,1.2636,5.5875
34204,0.2667,1.3957,1.0477,4.8609
34203,0.2667,1.3957,1.0477,4.8609
34202,0.1764,3.2328,0.0,1.3411
34201,0.7021,1.2508,1.0798,1.7171
34200,0.4976,2.9997,1.5654,6.7947
34199,0.0,0.9814,0.6655,3.7456
34198,0.3751,3.4236,2.3192,4.2156
34197,0.2736,2.4687,0.0,2.4868
34196,0.9879,1.8861,0.3482,6.2698
34195,1.0181,2.1881,0.0,2.8789
34194,0.7061,2.6552,1.4023,4.0891
34193,0.6896,8.8198,4.8176,7.2729
34192,0.0965,1.9825,1.3031,3.8081
34191,0.0,0.87,0.0,2.2308
34190,1.1756,3.1752,0.4239,4.5694
34189,1.0616,2.4199,0.0,4.5791
34188,0.0921,1.9907,1.3453,3.096
34187,0.2447,1.9807,0.0,3.0224
34186,1.9871,3.2046,0.4014,6.0167
34185,0.0978,2.5954,1.441,3.4859
34184,0.3087,0.7013,0.0,4.4311
34183,1.089,2.1505,1.0379,3.6737
34182,0.0,3.0296,1.96,3.2159
34181,0.5637,0.5637,1.1559,1.5814
34180,0.7614,3.2887,1.5722,6.0557
34179,0.0,0.0,0.0,0.7983
34178,0.0405,1.5526,0.9193,1.3663
34177,1.3375,3.3206,0.0,2.0814
34176,0.0,0.0,0.0,1.7379
34175,1.004,0.9895,0.0,5.705
34174,0.0,0.714,0.0,2.3315
34173,1.1191,2.1335,0.4009,3.7046
34172,0.7412,3.0805,0.8402,5.5911
34171,1.5537,2.0936,0.4419,5.3727
34170,0.0,2.4151,1.6215,3.3181
34169,0.3913,3.3322,0.0,6.1769
34168,0.43,2.1111,0.5986,4.9966
34167,0.0,1.3885,0.0,3.2651
34166,1.7657,3.0327,1.0204,3.2869
34165,0.3387,3.5002,0.7817,7.9131
34164,0.0,0.6527,0.0,4.2801
34163,0.5192,1.6015,1.7461,4.3669
34162,0.0,2.7866,0.5941,4.4
34161,0.8986,3.546,0.0,4.2202
34160,1.6911,2.042,1.7661,6.0708
34159,1.1528,1.02,0.0,2.9376
34158,0.5335,5.8654,4.1722,2.6024
34157,3.3417,1.6184,0.0,8.0088
34156,0.2532,4.0269,2.6447,3.9221
34155,0.3171,3.6753,1.3664,4.9429
34154,2.8495,4.9473,3.0489,3.6886
34153,1.1343,1.2554,0.0,4.7935
34152,0.3156,1.1617,0.0,4.9347
34151,0.2625,1.3832,0.0,2.8801
34150,0.2745,2.1776,0.0,2.9293
34149,1.3335,2.4616,1.489,3.8416
34148,0.2559,1.0818,0.9442,8.7205
34147,0.4299,3.3768,1.5523,3.4936
34146,0.2894,0.6438,0.0,2.8527
34145,0.0,0.0,0.0,1.5382
34144,0.2709,1.7756,0.0,5.2731
34143,1.749,3.2635,0.923,5.5145
34142,0.6653,4.0511,1.7684,7.574
34141,1.2358,3.659,1.6418,4.9418
34140,0.606,3.3831,1.0935,5.8753
34139,0.0,1.217,2.2805,3.8414
